solute_smiles,solvent_smiles
Cn1cc(c(=O)[nH]c1=O)[N+](=O)[O-],CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
CCCCCC(=O)NCCNC(=O)CCCCC,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
C=C(C)[C@H]1Cc2c(ccc3C(=O)[C@H]4c5cc(c(cc5OC[C@H]4Oc23)OC)OC)O1,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
C[C@@H](Cc1ccccc1)N(O)N(O)[C@H](C)Cc2ccccc2,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
C[C@]12CCC(=O)C=C1CC[C@H]1[C@@H]3CC[C@](C(=O)CO)([C@@]3(C)C[C@@H]([C@H]21)O)O,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
C[C@]12CCC=CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)[C@H](CC[C@]12O)c1ccc(=O)oc1,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
CCCCCC(=O)N(c1ccc(cc1)N(C)C)C(=O)Nc1ccc(cc1)N(C)C,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
c1ccc(c(c1)Cl)OC(=O)NC(=O)N,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
c1ccc2c(c1)c1NC3=CC=CC(=Nc4c5ccccc5c([nH]4)N=c4c5ccccc5c(=Nc2[nH]1)[nH]4)C3,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
CC(=O)Oc1ccc(cc1C(=O)O)n1nc2ccccc2n1,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
c1c(cc(c(c1O)O)O)[C@@H]1[C@H](C(=O)c2c(cc(cc2O1)O)O)O,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
CC(CO)[C@H](C(=O)N[C@@H]1C2CC[C@@](C)([C@@H]1O)C2(C)C)O,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
CC(=O)CC1=C(C(=O)O[C@@H]1C)C(C)(C)[C@@H]1C(=O)C(C)OC1=O,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
c1ccc(c(c1)C(=O)N=[N+]=[N-])[N+](=O)[O-],CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
C(CCCCCNCCCCCCCN)CCCCC(=O)O,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
CCCCCCCCCCCCCC(C(C(=O)O)O)O,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
COC(=O)C(C(C(=O)OC)OC(=O)c1ccccc1)OC(=O)c1ccccc1,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
c1ccc2c(c1)c1=Nc3cccc(=Nc4c5ccccc5c(N=c5cccc([nH]5)N=c2[nH]1)[nH]4)[nH]3,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
C[C@@H](c1cc2ccc(cc2nc1c1ccccn1)F)Nc1c2c([nH]cn2)ncn1,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
c1ccc(cc1)C(=O)N,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
CCn1cc(c(=O)c2cc3c(cc12)OCO3)C(=O)O,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
CC(C(=O)O)N(CCC(=O)O)C(=O)C,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
C1=CC[C@@H]2[C@H](C1)C(=O)N(C2=O)SC(Cl)(Cl)Cl,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
CCN(CC)CCOC(=O)c1ccc(cc1)NC(=O)CCC(=O)O,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
CC(=O)O[C@H]1CC[C@H]2[C@H]3Cc4ccc(c5c4[C@@]2(CCN3C)[C@H]1O5)OC,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
c1ccc(cc1)c1cc(ccc1[N+](=O)[O-])O,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
CC(=O)[C@@]12[C@@H](C[C@H]3[C@@H]4CCC5=CC(=O)CC[C@]5(C)[C@H]4CC[C@]13C)O2,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
CCOc1cc(c(cc1[N+](=O)[O-])[N+](=O)[O-])Cl,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
c1cc(ccc1[C@H](C(=O)O)N)O,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
c1ccc(cc1)Nc1ccc(cc1N)Cl,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
COc1ccc(cc1)N=Cc1ccccc1,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
Cc1cc(ccc1Nc1c(cc(C)s1)C#N)N(=O)=O,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
c1c(cc(c(c1O)O)O)C(=O)O,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
CCCC(CCC)(C1CCCCC1)C(=O)NO,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@@H](c1ccnc2ccc(cc12)OC)O,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
c1ccc(c(c1)C(=O)O)Nc1cccc(c1)C(F)(F)F,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
CC(C)c1cc(c(C)c(c1)N)N,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
CCCCC(C(=O)[O-])[NH3+],CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
Cc1ccc2ccc(C)cc2c1,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
c1cc(cc(c1)Nc1ccc(cc1N)Cl)Cl,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
CCC(=Cc1ccco1)C=NNC(=O)N,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
CC1(C)[C@H](CC[C@@]1(C)C(=O)O)C(=O)O,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
C=CC(CC)OC(=O)NC(=O)N,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
C(CS(=O)(=O)CCCl)Cl,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
CC(=C(c1ccccc1)O)C(=O)c1ccccc1,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
Cc1c(C#N)c(c2ccccc2)n(c2ccccc2)n1,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
COc1cc(ccc1O)CC1COC(=O)C1Cc1ccc(c(c1)OC)O,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
c1cc(cc(c1)[N+](=O)[O-])C(=O)N=[N+]=[N-],CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
c1c(c(cc(c1[N+](=O)[O-])O)O)[N+](=O)[O-],CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
Cc1ccc(C)c(c1)OP(=O)(Oc1cc(C)ccc1C)Oc1cc(C)ccc1C,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
CC(C)[C@@H](C)/C=C/[C@@H](C)[C@H]1CC[C@H]2/C(=C/C=C\3/C[C@H](CCC3=C)O)/CCC[C@]12C,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
c1ccc(cc1)NN=C(C#N)C#N,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
CC(C)NCC(COc1ccc(cc1)CC(=O)N)O,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
c1ccc(cc1)C(c1ccccc1)(C(c1ccccc1)(c1ccccc1)O)O,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
CCn1cc(c(=O)c2ccc(C)nc12)C(=O)O,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
CC1(C)CC[C@@]2(CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@@H](C(C)(C)[C@@H]5CC[C@@]34C)O)[C@@H]2C1)C(=O)O,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
CC(C)COC(=O)c1ccc(cc1)N=Nc1ccc(cc1N)N,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
C(COCn1cnc2c1[nH]c(N)nc2=O)O,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
c1cc(C=C2COCC(=Cc3ccco3)C2=O)oc1,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
CC(CCC1CCCCC1)OC(=O)NC(=O)N,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
Cc1ccc2cc(C(=O)O)c(=O)oc2c1,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
COc1ccc(cc1)S(=O)(=O)NNC(=O)C(c1ccccc1)(c1ccccc1)O,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
CCOC(=O)C(c1ccccc1)SC1=NC(=Cc2ccccc2)C(=O)N1c1ccccc1,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
COc1ccc(cc1)N=Cc1ccc(cc1[N+](=O)[O-])[N+](=O)[O-],CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
c1ccc2cc3ccccc3cc2c1,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
CCC(CC)CC1(CCO)C(=O)NC(=S)NC1=O,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
c1ccc(cc1)C(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
CN(C)c1ccc(cc1)C(=NC(=S)Nc1ccccc1)c1ccc(cc1)N(C)C,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
C[C@H]1C[C@](C)(C[C@@H]([C@@H](CC2CC(=O)NC(=O)C2)O)C1=O)O,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
c1cc(cc(c1)O)C(=O)N,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
CCS(=O)(=O)C(C)(C(Cl)(Cl)Cl)S(=O)(=O)CC,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
c1ccc(cc1)SCCS(=O)CCSc1ccccc1,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
COCN1C(=O)c2ccccc2C1=O,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
c1ccc(cc1)C(=O)c1ccc(cc1)C(=O)c1ccccc1,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
CCC[C@H]1CC2=C(C[C@@H](CC)CC3=C1C(=O)OC3=O)C(=O)OC2=O,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
CCCCCCCCOC(=O)c1cc(c(c(c1)O)O)O,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
Cc1ccc2c(c1)C(=O)c1cc(ccc1C2=O)C(=O)O,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
COc1cc(c(c(c1OC)[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
c1ccc(cc1)COP(=O)(OCc1ccccc1)OCc1ccccc1,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
CCCC(C)CC1(CCO)C(=O)NC(=S)NC1=O,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
CCCC(=O)N(c1ccc(cc1)N(C)C)C(=O)Nc1ccc(cc1)N(C)C,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
c1cc(ccc1Cl)Cl,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
CC(C)CCC1(CCO)C(=O)NC(=S)NC1=O,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
CN(C)CCn1c(nnn1)S,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
c1cc(ccc1C(=O)Nc1ccc(cc1N)N)N,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
c1ccc2c(c1)C(=O)OC2(Nc1cccc(c1)[N+](=O)[O-])Nc1cccc(c1)[N+](=O)[O-],CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
C[C@H]1C(=O)CC[C@@H]2[C@]1(C)CC[C@H]1[C@@]2(C)CC[C@@]2(C)[C@@H]3CC(C)(C)CC[C@]3(C)CC[C@]12C,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
CC1(C)COP(=O)(NCCNP2(=O)OCC(C)(C)CO2)OC1,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
C[C@]12C=CC(=O)C=C1CC[C@H]1[C@@H]3CC[C@](C(=O)CO)([C@@]3(C)C[C@@H]([C@H]21)O)O,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
CC(=O)NCC(=O)O,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
CC(=O)Nc1cccc2ccccc12,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
CCCCCCCCCCC(C)(C)C(=O)NO,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
CC(C(=O)c1ccccc1)C(=O)c1ccccc1,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
C1C[C@@H](C(=O)O)NC1,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
CC(C)COC(=O)[C@H]([C@@H](C(=O)OCC(C)C)O)O,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
CCC(CC)(CC(C)C)OC(=O)NC(=O)N,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
c1ccc(cc1)COC(=O)NC(=O)N,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
CCCCC(CC)CC(CC)(CC)C(=O)NO,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
c1ccc(cc1)N(c1ccccc1)c1ccc(cc1)/N=N/c1ccc(cc1)S(=O)(=O)C(F)(F)F,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
CC1CCCCC1OC(=O)NC(=O)N,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
CN1CC[C@]23[C@H]4C=C[C@@H]([C@@H]3Oc3c(ccc(C[C@@H]14)c23)OC)O,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
CCC1(CCO)C(=O)NC(=S)NC1=O,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
CN(C)c1ccc(cc1)C(C#N)(c1ccccc1)c1ccc(cc1)N(C)C,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
c1ccc2c(c1)c(=O)nc(c1ccccc1S(=O)(=O)N)[nH]2,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
c1ccc(cc1)C(c1ccccc1)(C(=O)NNS(=O)(=O)c1ccccc1)O,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
CCCCCCC(=O)N(c1ccc(cc1)N(C)C)C(=O)Nc1ccc(cc1)N(C)C,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
c1cc(ccc1C(=O)O)[N+](=O)[O-],CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
c1cc(ccc1C(=O)N[C@@H](CCC(=O)O)C(=O)O)NCc1cnc2c(c(=O)nc(N)[nH]2)n1,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
CCOC(=O)NC(C)(C(=O)O)NC(=O)OCC,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
Cc1c(c(c(c(c1Br)Br)Br)Br)Br,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
c1ccc(cc1)Nc1ccc(cc1)n1nc2ccccc2n1,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
COc1ccc(cc1)N=Cc1ccc(cc1)[N+](=O)[O-],CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
COc1cc(C=CC(=O)O)cc(c1O)OC,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
CCOC(=O)Nc1ccc(cc1N)NCc1ccc(cc1)F,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
Cc1ccc(cc1)C(CCC(c1ccccc1)(c1ccc(C)cc1)O)(c1ccccc1)O,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
c1ccc2cc(ccc2c1)OP(=O)(Oc1ccc2ccccc2c1)Oc1ccc2ccccc2c1,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
c1ccc2c(c1)c1CCCC(=O)c1[nH]2,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
CC1(C)C2CC[C@@]1(C)C(=O)/C/2=C(/c1ccccc1)\O,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
CCCCCCCCCCCCCCCCCNC(=O)CCCCCCCCC(=O)O,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
CN1[C@H]2CC[C@@H]1[C@H]([C@H](C2)O)C(=O)O,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
c1ccc2c(c1)c1=NC3=CC=CC(=Nc4c5ccccc5c(N=C5C=CC=C(C5)N=c2[nH]1)[nH]4)C3,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
c1ccc(cc1)/C=C/c1ccccc1,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
CCCn1c2c(c(=O)n(CCC)c1=O)[nH]c(C13CC4CC(CC3C4)C1)n2,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
c1ccc(cc1)C(=O)N=[N+]=[N-],CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
CCCCCCCCCCCCCCCCCCCCCCCC,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
c1ccc(cc1)N(c1ccccc1)c1ccc(cc1)/N=N/c1ccc(cc1C(F)(F)F)N(=O)=O,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
c1cc(ccc1C=CC(=O)CC(=O)C=Cc1ccc(cc1)O)O,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
CCCCC(=O)N(c1ccc(cc1)N(C)C)C(=O)Nc1ccc(cc1)N(C)C,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
CC(C)c1ccc(cc1)NC(=O)N(C)C,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
Cc1ccccc1S(=O)(=O)NNC(=O)C(c1ccccc1)(c1ccccc1)O,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
c1cc2c3ccc(cc3C(c2cc1Br)O)N,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@H](CC[C@]4(C)[C@H]3CC[C@]12C)OC(=O)C(C)C,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
CCCCCCCCCCCCCCCCOC(=O)CCCCCCCCCCCCCCC,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
Cc1cc(cc(C)c1Oc1c(c(N)nc(Nc2ccc(cc2)C#N)n1)Br)C#N,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
CC(c1ccccc1)OC(=O)NC(=O)N,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
c1cc(c(c(c1)Cl)Cl)c1c(N)nc(N)nn1,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
c1ccc(cc1)C(c1ccccc1)(C(=O)NNS(=O)(=O)c1ccc(cc1)N)O,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
CCC(C(=O)O)NC=O,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
c1c(cc(cc1O)O)O,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
CCCC1(CCO)C(=O)NC(=S)NC1=O,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
CCCCCCCOC(=O)NC(=O)N,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
c1ccc(cc1)c1cccc(c1)/N=C/c1ccc(cc1N(=O)=O)N(=O)=O,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
CCC1(CC)C(=O)NC(=S)NC1=O,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
CCCCCCCCCCCCCCCC(=O)OCC(CO)O,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
c1cc(ccc1O)O,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
c1ccc2c(c1)c(CC(C(=O)O)N)c[nH]2,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
COc1cc(/C=C/CO)cc(c1O[C@H]1[C@@H]([C@H]([C@@H]([C@@H](CO)O1)O)O)O)OC,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
CCCCCCCCCCCCCCCCCC(=O)OCCCl,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
CN(c1ccccc1)c1c(cc(cc1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
CC(C)[C@@](CC[C@](C)(C(=O)O)O)(C(=O)O)O,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
c1cc(I)oc1C=O,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
Cc1ccnc(n1)NS(=O)(=O)c1ccc(cc1)N,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
c1ccc(cc1)C1C(=O)C(=O)OC1c1ccc2c(c1)OCO2,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
c1ccc(cc1)N=Nc1ccc(cc1)N(c1ccccc1)c1ccccc1,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
CC(=O)Nc1ccccc1C(=O)O,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
CCOC(=O)C(C(C(=O)OCC)OC(=O)C)OC(=O)C,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
CCCCCCCCCCCCC1C(=O)N=C(N)S1,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
CCCCCCCCCCCCCCCC(=O)OC(=O)CCCCCCCCCCCCCCC,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
CCCC(CCC)OC(=O)NC(=O)N,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
c1ccc(cc1)c1ccc(cc1)/C=N/c1cccc(c1)c1ccccc1,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
c1cc(ccc1C(=O)N)O,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
CN1C(=C(c2ccccc2S1(=O)=O)O)C(=O)Nc1ccccn1,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
Cc1cccc(c1OCC(=O)Nc1ccccc1)Cl,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
c1ccc(cc1)c1c(ccc(c1[N+](=O)[O-])O)[N+](=O)[O-],CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
CCOC(=O)[C@H]([C@H](C(=O)N)O)O,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
c1ccc(cc1)Nc1cccc(c1N)Cl,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
CN1CC[C@]23[C@H]4CC[C@@H]([C@@H]3Oc3c(ccc(C[C@@H]14)c23)OC)O,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
c1cc(c(cc1c1c(c(=O)c2c(cc(cc2o1)O)O)O)O)O,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
CC(C)CC(C)OC(=O)NC(=O)N,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
CCCCCCC/C=C/C(=O)N(c1ccc(cc1)N(C)C)C(=O)Nc1ccc(cc1)N(C)C,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
CCCCCCCCCCCCCCCCCC(=O)OCCO,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
CC(=O)Nc1cccc(c1)C(=O)O,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
c1cc(ccc1C=O)O,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
c1ccc(cc1)Nc1ccc(cc1[N+](=O)[O-])[N+](=O)[O-],CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
CCCCCCCCC(CC(=O)N(c1ccc(cc1)N(C)C)C(=O)Nc1ccc(cc1)N(C)C)O,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
c1ccc2c(c1)cccc2[N+](=O)[O-],CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
CCCCCCCC[C@@H]([C@H](CCCCCCCCCCCC(=O)O)O)N(=O)=O,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
c1cc2c(Cc3cc(ccc23)N)cc1Br,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
c1cc(c(c2c1cc(cc2[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])Cl,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
Cc1ccc(cc1[N+](=O)[O-])[N+](=O)[O-],CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
CC(C)OC(=O)NC(=O)N,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
CCCCOC(=O)NC(=O)N,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
CC(C)CC(C(=O)O)N,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
CCCCCCCCCCCCOC(=O)c1cc(c(c(c1)O)O)O,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
COc1cc2c(cc1OC)N1C(=O)C[C@H]3[C@@H]4[C@H]5C[C@H]6[C@]2(CCN6CC5=CCO3)[C@@H]14,CCN1C=C[N+](C)C1.CCS([O-])(=O)(=O)
